scaffold,start,end,mid,sites,pi_Hls1,pi_Hls2,dxy_Hls1_Hls2,Fst_Hls1_Hls2
scaffold_1,9895050,9920905,9907829,25000,0.001123,0.001,0.011348,0.836088
scaffold_1,9920906,9946608,9933729,25000,0.001281,0.001333,0.013528,0.83111
scaffold_1,9946609,9973644,9959885,25000,0.000978,0.001031,0.010347,0.829399
scaffold_1,9973645,10002178,9987820,25000,0.000542,0.000436,0.012924,0.929199
scaffold_1,10002179,10029132,10015411,25000,0.00114,0.000915,0.010525,0.826771
scaffold_1,10029133,10063774,10047740,25000,0.001161,0.001261,0.00726,0.720474
scaffold_1,10063775,10089815,10076740,25000,0.001175,0.001691,0.006127,0.632808
scaffold_1,10089816,10115352,10102608,25000,0.001159,0.001169,0.012261,0.833845
scaffold_1,10115353,10152519,10133959,25000,0.000613,0.000614,0.007404,0.853418
scaffold_1,10152520,10183873,10170687,25000,0.000995,0.000955,0.015856,0.88931
scaffold_1,10183874,10210404,10197236,25000,0.001365,0.001411,0.013645,0.821918
scaffold_1,10210405,10236620,10223387,25000,0.001186,0.001209,0.009921,0.793065
scaffold_1,10236621,10262440,10249538,25000,0.001199,0.000907,0.009182,0.802511
scaffold_1,10262441,10288516,10275424,25000,0.001205,0.001008,0.013807,0.857985
scaffold_1,10288517,10317456,10302206,25000,0.001523,0.001433,0.005839,0.608238
scaffold_1,10317457,10343497,10330588,25000,0.001132,0.001191,0.014721,0.860065
scaffold_1,10343498,10369451,10356436,25000,0.000993,0.000921,0.011057,0.847424
scaffold_1,10369453,10396053,10382577,25000,0.001232,0.001052,0.010813,0.816812
scaffold_1,10396054,10421435,10408720,25000,0.001247,0.001052,0.004514,0.606302
scaffold_1,10421436,10447509,10434253,25000,0.001359,0.001176,0.0039,0.522371
scaffold_1,10447510,10473094,10460262,25000,0.00085,0.000812,0.007568,0.809037
scaffold_1,10473095,10506847,10490359,25000,0.000673,0.000592,0.010455,0.891005
scaffold_1,10506848,10531902,10519379,25000,0.000558,0.000583,0.000593,0.020578
scaffold_1,10531903,10556945,10544419,25000,0.000703,0.000695,0.000729,0.022123
scaffold_1,10556946,10582851,10569655,25000,0.001589,0.00174,0.002035,0.104839
scaffold_1,10582852,10609094,10595823,25000,0.001324,0.001369,0.012108,0.807904
scaffold_1,10609095,10636987,10622577,25000,0.000887,0.000896,0.016547,0.902362
scaffold_1,10636988,10664647,10650327,25000,0.000972,0.000997,0.01415,0.87115
scaffold_1,10664648,10686114,10672798,14204,0.001035,0.000991,0.017821,0.896655
scaffold_2,7826,35777,21350,25000,0.000997,0.000903,0.009855,0.831494
scaffold_2,35778,66076,51308,25000,0.000587,0.000607,0.014068,0.922313
scaffold_2,66077,92397,79154,25000,0.001082,0.001197,0.008065,0.760306
scaffold_2,92398,118934,105835,25000,0.000702,0.000697,0.010611,0.882013
scaffold_2,118935,154668,141009,25000,0.001177,0.001142,0.019867,0.89462
scaffold_2,154669,181167,168207,25000,0.001635,0.001557,0.01114,0.758941
scaffold_2,181168,207853,194045,25000,0.000937,0.00077,0.014325,0.891809
scaffold_2,207854,233388,220523,25000,0.000802,0.000828,0.008834,0.838169
scaffold_2,233389,258739,246091,25000,0.001096,0.001088,0.010261,0.815479
scaffold_2,258740,291672,272943,25000,0.000808,0.000856,0.015171,0.90071
scaffold_2,291674,319003,304592,25000,0.000493,0.000745,0.01691,0.932163
scaffold_2,319004,348704,335006,25000,0.000578,0.000595,0.010773,0.900783
scaffold_2,348705,375007,361582,25000,0.000967,0.000932,0.010532,0.841602
scaffold_2,375008,409063,394555,25000,0.000505,0.000647,0.014685,0.926664
scaffold_2,409064,435976,422997,25000,0.000551,0.000428,0.011898,0.924619
scaffold_2,435977,465851,449406,25000,0.000884,0.000824,0.016772,0.907496
scaffold_2,465852,491339,478604,25000,0.00142,0.001494,0.011075,0.773128
scaffold_2,491340,518645,504449,25000,0.001185,0.001214,0.012611,0.833544
scaffold_2,518646,545277,531695,25000,0.001359,0.001394,0.014567,0.834567
scaffold_2,545278,572846,558271,25000,0.001024,0.000908,0.009668,0.825848
scaffold_2,572847,602856,589028,25000,0.00122,0.00123,0.013991,0.845774
scaffold_2,602857,628935,615953,25000,0.00136,0.00145,0.014036,0.822684
scaffold_2,628936,655479,642194,25000,0.001406,0.001448,0.017596,0.855547
scaffold_2,655480,681688,668741,25000,0.001143,0.001111,0.009811,0.802254
scaffold_2,681689,729439,711570,25000,0.001019,0.001064,0.01318,0.861417
scaffold_2,729440,759517,746397,25000,0.000845,0.000793,0.01321,0.888468
scaffold_2,759518,790914,776639,25000,0.00111,0.001176,0.008583,0.774107
scaffold_2,790915,837499,814562,25000,0.000905,0.000906,0.00639,0.761151
scaffold_2,837500,867226,853081,25000,0.000833,0.000755,0.00619,0.780206
scaffold_2,867227,899233,881267,25000,0.00098,0.00097,0.004153,0.631806
scaffold_2,899234,927181,913880,25000,0.000269,0.000269,0.000242,-0.055551
scaffold_2,927182,952424,939800,25000,0.000155,0.000155,0.000139,-0.055554
scaffold_2,952425,977493,964959,25000,0.000335,0.000335,0.000302,-0.055546
scaffold_2,977494,1007965,992051,25000,0.000649,0.000727,0.002225,0.54023
scaffold_2,1007966,1046072,1028494,25000,0.001144,0.001285,0.018951,0.884845
scaffold_2,1046073,1071438,1058796,25000,0.001276,0.001633,0.008782,0.72612
scaffold_2,1071439,1099566,1085827,25000,0.000692,0.000503,0.010283,0.893271
scaffold_2,1099567,1127470,1114187,25000,0.00118,0.001264,0.013778,0.843978
scaffold_2,1127471,1155369,1141164,25000,0.000763,0.001023,0.008802,0.821924
scaffold_2,1155370,1181080,1168195,25000,0.001213,0.001217,0.006723,0.704635
scaffold_2,1181081,1207583,1194200,25000,0.001159,0.000963,0.007387,0.756532
scaffold_2,1207584,1234205,1220847,25000,0.00075,0.000893,0.006358,0.776628
scaffold_2,1234206,1259913,1247133,25000,0.001238,0.001202,0.00701,0.714071
scaffold_2,1259914,1291864,1275490,25000,0.000584,0.000604,0.004996,0.796065
scaffold_2,1291865,1317200,1304521,25000,0.00075,0.000796,0.010011,0.861982
scaffold_2,1317201,1344978,1330202,25000,0.000765,0.000886,0.010778,0.863003
scaffold_2,1344979,1370530,1357752,25000,0.001347,0.001384,0.014877,0.838893
scaffold_2,1370531,1396743,1383547,25000,0.000652,0.000667,0.011665,0.895989
scaffold_2,1396744,1423004,1409930,25000,0.001183,0.000903,0.010022,0.81924
scaffold_2,1423005,1454085,1436356,25000,0.000969,0.000944,0.005604,0.718806
scaffold_2,1454086,1494535,1477441,25000,0.000665,0.000654,0.006056,0.805292
scaffold_2,1494536,1525999,1509857,25000,0.00123,0.001174,0.01161,0.817146
scaffold_2,1526000,1555156,1542001,25000,0.002197,0.002266,0.0112,0.679028
scaffold_2,1555157,1582028,1568623,25000,0.00063,0.000564,0.012413,0.912432
scaffold_2,1582029,1608432,1595042,25000,0.000682,0.00063,0.015277,0.921474
scaffold_2,1608433,1634989,1621935,25000,0.000358,0.000491,0.007368,0.895906
scaffold_2,1634990,1666462,1648982,25000,0.001085,0.001129,0.01082,0.822009
scaffold_2,1666463,1694161,1680177,25000,0.001075,0.001362,0.013458,0.840926
scaffold_2,1694162,1719826,1706936,25000,0.000686,0.000758,0.011855,0.890265
scaffold_2,1719827,1745374,1732667,25000,0.001303,0.001253,0.00742,0.71664
scaffold_2,1745375,1771989,1758372,25000,0.000972,0.001181,0.014733,0.869735
scaffold_2,1771990,1813136,1789398,25000,0.00056,0.000581,0.010701,0.902818
scaffold_2,1813137,1842083,1827026,25000,0.000653,0.000574,0.009527,0.88012
scaffold_2,1842084,1896910,1871882,25000,0.000662,0.000766,0.01359,0.904182
scaffold_2,1896911,1932062,1913158,25000,0.000755,0.000947,0.008329,0.828265
scaffold_2,1932063,1983470,1955714,25000,0.001317,0.001268,0.01542,0.851943
scaffold_2,1983471,2010380,1996504,25000,0.000958,0.000921,0.017605,0.902657
scaffold_2,2010381,2036664,2023448,25000,0.000667,0.00067,0.015774,0.922409
scaffold_2,2036665,2062258,2049455,25000,0.001217,0.001156,0.011476,0.82027
scaffold_2,2062259,2099387,2081964,25000,0.000568,0.000624,0.007056,0.851395
scaffold_2,2099388,2125053,2112218,25000,0.000715,0.000687,0.008142,0.848213
scaffold_2,2125054,2151051,2138039,25000,0.001105,0.001127,0.009467,0.79752
scaffold_2,2151052,2179208,2164778,25000,0.001269,0.001205,0.010175,0.791781
scaffold_2,2179209,2212961,2197623,25000,0.000887,0.000855,0.011753,0.867232
scaffold_2,2212962,2254537,2231091,25000,0.001001,0.00128,0.007472,0.745073
scaffold_2,2254538,2280621,2267657,25000,0.00085,0.00098,0.011096,0.856465
scaffold_2,2280622,2327361,2304398,25000,0.000387,0.000472,0.007867,0.900377
scaffold_2,2327362,2353010,2340259,25000,0.001394,0.001548,0.011451,0.781189
scaffold_2,2353011,2384398,2367711,25000,0.000276,0.00028,0.012077,0.956344
scaffold_2,2384399,2410094,2397330,25000,0.00091,0.000756,0.010228,0.855889
scaffold_2,2410095,2436346,2423651,25000,0.001026,0.00092,0.007473,0.778526
scaffold_2,2436347,2463036,2449867,25000,0.001026,0.001053,0.009367,0.808316
scaffold_2,2463037,2488921,2476019,25000,0.001151,0.001337,0.014975,0.853143
scaffold_2,2488922,2520620,2504978,25000,0.001157,0.000816,0.007758,0.78319
scaffold_2,2520621,2546688,2533848,25000,0.000998,0.00106,0.013745,0.86674
scaffold_2,2546689,2572333,2559473,25000,0.000792,0.00076,0.012007,0.883941
scaffold_2,2572334,2597859,2585088,25000,0.001231,0.001022,0.013374,0.851254
scaffold_2,2597860,2636451,2618644,25000,0.001958,0.001889,0.009738,0.681355
scaffold_2,2636452,2674136,2652840,25000,0.001451,0.001501,0.014475,0.822553
scaffold_2,2674137,2700387,2687081,25000,0.000991,0.001052,0.019996,0.907199
scaffold_2,2700388,2727545,2714393,25000,0.000716,0.000723,0.022487,0.940903
scaffold_2,2727546,2760278,2742899,25000,0.00074,0.000761,0.016288,0.915414
scaffold_2,2760279,2787680,2773173,25000,0.001456,0.00144,0.015256,0.833866
scaffold_2,2787681,2816626,2802875,25000,0.000967,0.001002,0.014246,0.876386
scaffold_2,2816627,2850929,2833282,25000,0.001093,0.001044,0.01998,0.903034
scaffold_2,2850930,2877533,2864319,25000,0.000873,0.000861,0.014281,0.890641
scaffold_2,2877534,2911548,2892558,25000,0.001303,0.001385,0.004512,0.553594
scaffold_2,2911549,2947997,2930028,25000,0.000677,0.000619,0.014535,0.918611
scaffold_2,2947998,2973797,2961031,25000,0.001322,0.001385,0.014679,0.838253
scaffold_2,2973798,3013071,2990435,25000,0.000544,0.000601,0.008379,0.875552
scaffold_2,3013072,3043356,3030481,25000,0.000995,0.0011,0.011016,0.833618
scaffold_2,3043357,3070864,3057983,25000,0.000976,0.000923,0.014974,0.885335
scaffold_2,3070865,3098906,3085705,25000,0.00141,0.001553,0.012876,0.801883
scaffold_2,3098907,3129969,3114557,25000,0.000836,0.000815,0.001554,0.317017
scaffold_2,3129970,3168206,3148089,25000,0.000954,0.000895,0.003037,0.546048
scaffold_2,3168207,3194056,3181356,25000,0.001581,0.001644,0.011656,0.766265
scaffold_2,3194057,3222109,3207563,25000,0.00091,0.000822,0.019033,0.916915
scaffold_2,3222110,3249808,3236061,25000,0.001287,0.00117,0.015315,0.857821
scaffold_2,3249809,3278003,3263621,25000,0.000685,0.000756,0.02235,0.940478
scaffold_2,3278004,3307691,3293999,25000,0.000891,0.001256,0.012934,0.852823
scaffold_2,3307692,3338917,3321285,25000,0.001144,0.001148,0.009398,0.791271
scaffold_2,3338918,3373106,3358262,25000,0.001282,0.00124,0.009868,0.782279
scaffold_2,3373107,3401421,3388122,25000,0.000611,0.000668,0.016424,0.929901
scaffold_2,3401422,3428411,3414787,25000,0.001305,0.001328,0.016452,0.858204
scaffold_2,3428412,3461811,3446019,25000,0.00101,0.000965,0.016402,0.891497
scaffold_2,3461812,3488925,3475535,25000,0.001033,0.001027,0.017159,0.891756
scaffold_2,3488926,3515660,3502273,25000,0.001488,0.001578,0.018224,0.851438
scaffold_2,3515661,3562781,3542148,25000,0.000768,0.000945,0.006063,0.760013
scaffold_2,3562782,3591565,3577127,25000,0.001346,0.001342,0.014128,0.833537
scaffold_2,3591566,3622093,3607189,25000,0.001251,0.00124,0.019855,0.887172
scaffold_2,3622094,3651541,3635858,25000,0.000591,0.000641,0.018494,0.93816
scaffold_2,3651542,3683520,3670131,25000,0.001123,0.001122,0.012628,0.843596
scaffold_2,3683521,3736413,3710233,25000,0.000996,0.00108,0.009738,0.815178
scaffold_2,3736414,3778846,3761416,25000,0.001126,0.001145,0.021691,0.905013
scaffold_2,3778847,3806675,3792642,25000,0.001158,0.00118,0.016299,0.872008
scaffold_2,3806676,3843940,3826790,25000,0.001135,0.001143,0.014046,0.856455
scaffold_2,3843941,3873758,3859534,25000,0.000982,0.001069,0.021457,0.91291
scaffold_2,3873759,3900093,3886730,25000,0.00106,0.001016,0.020898,0.909646
scaffold_2,3900094,3928472,3913935,25000,0.000987,0.00091,0.0095,0.825959
scaffold_2,3928473,3962367,3943145,25000,0.001048,0.001086,0.010807,0.827737
scaffold_2,3962368,3995200,3978231,25000,0.000499,0.000514,0.016917,0.944289
scaffold_2,3995201,4038395,4022470,25000,0.000585,0.000595,0.008977,0.882114
scaffold_2,4038396,4064946,4051704,25000,0.001231,0.001216,0.012694,0.831488
scaffold_2,4064947,4095060,4080848,25000,0.000884,0.000923,0.021019,0.921371
scaffold_2,4095061,4123087,4109425,25000,0.001226,0.001215,0.018746,0.883139
scaffold_2,4123088,4164441,4144415,25000,0.001057,0.001108,0.003321,0.521105
scaffold_2,4164442,4230917,4194622,25000,0.001025,0.000942,0.007381,0.773957
scaffold_2,4230918,4271181,4250709,25000,0.00187,0.001938,0.011462,0.725468
scaffold_2,4271182,4298019,4284486,25000,0.001156,0.001082,0.01434,0.861432
scaffold_2,4298020,4324317,4311480,25000,0.000797,0.000904,0.009346,0.839469
scaffold_2,4324318,4351381,4338434,25000,0.001045,0.000953,0.005942,0.720859
scaffold_2,4351382,4378173,4365282,25000,0.000746,0.000798,0.007311,0.816772
scaffold_2,4378174,4403688,4390921,25000,0.001313,0.001278,0.006842,0.692655
scaffold_2,4403689,4434281,4418013,25000,0.001203,0.001156,0.011918,0.827327
scaffold_2,4434282,4468380,4452944,25000,0.00093,0.00117,0.02189,0.91265
scaffold_2,4468381,4503557,4487219,25000,0.000905,0.000895,0.018736,0.912478
scaffold_2,4503558,4534136,4518444,25000,0.001295,0.001288,0.018606,0.875892
scaffold_2,4534137,4565848,4551730,25000,0.001945,0.001955,0.0122,0.733169
scaffold_2,4565849,4601537,4580953,25000,0.000932,0.000922,0.020682,0.918145
scaffold_2,4601539,4628063,4615092,25000,0.001374,0.001418,0.010969,0.783016
scaffold_2,4628064,4656578,4641598,25000,0.001032,0.001181,0.006663,0.725459
scaffold_2,4656579,4684667,4669967,25000,0.00071,0.00074,0.018217,0.927032
scaffold_2,4684668,4721617,4703786,25000,0.000453,0.000455,0.021708,0.961002
scaffold_2,4721618,4748390,4735231,25000,0.001287,0.001241,0.023334,0.901874
scaffold_2,4748391,4775869,4761148,25000,0.001274,0.001224,0.010706,0.796253
scaffold_2,4775870,4815275,4793374,25000,0.001095,0.001031,0.007741,0.766373
scaffold_2,4815276,4846934,4831843,25000,0.000925,0.001023,0.024715,0.927692
scaffold_2,4846935,4886437,4867795,25000,0.000992,0.001495,0.007213,0.716409
scaffold_2,4886438,4919517,4902122,25000,0.000712,0.000705,0.005433,0.781906
scaffold_2,4919518,4953971,4939489,25000,0.001376,0.001451,0.019437,0.87035
scaffold_2,4953972,4981932,4968176,25000,0.001364,0.001265,0.013388,0.828595
scaffold_2,4981933,5009909,4996111,25000,0.000943,0.00095,0.020018,0.91384
scaffold_2,5009910,5043124,5023677,25000,0.001106,0.001123,0.016602,0.879007
scaffold_2,5043126,5100750,5067111,25000,0.000495,0.000426,0.009971,0.915144
scaffold_2,5100751,5135264,5121546,25000,0.000676,0.000806,0.013709,0.902253
scaffold_2,5135265,5173455,5155946,25000,0.000603,0.000745,0.013572,0.908993
scaffold_2,5173456,5206985,5190770,25000,0.000624,0.000584,0.001807,0.510945
scaffold_2,5206986,5232346,5219615,25000,0.000626,0.000635,0.000567,-0.055992
scaffold_2,5232347,5262046,5246450,25000,0.000759,0.000646,0.012188,0.895914
scaffold_2,5262047,5290989,5277539,25000,0.000559,0.000661,0.010517,0.895304
scaffold_2,5290990,5316468,5303749,25000,0.001519,0.001607,0.006226,0.610894
scaffold_2,5316469,5354444,5333767,25000,0.001007,0.000871,0.013034,0.871497
scaffold_2,5354445,5399415,5376624,25000,0.000705,0.000712,0.009552,0.869466
scaffold_2,5399416,5425987,5412963,25000,0.000961,0.001219,0.014442,0.865721
scaffold_2,5425988,5462331,5444947,25000,0.000674,0.0007,0.017324,0.927244
scaffold_2,5462332,5487401,5474862,25000,0.001351,0.00112,0.001127,-0.04868
scaffold_2,5487402,5515270,5500695,25000,0.00076,0.000595,0.001187,0.275217
scaffold_2,5515271,5543626,5530068,25000,0.001047,0.001088,0.022483,0.912955
scaffold_2,5543627,5571350,5557445,25000,0.000669,0.000657,0.02192,0.944048
scaffold_2,5571351,5597501,5584477,25000,0.001155,0.001279,0.011864,0.821604
scaffold_2,5597502,5625665,5611437,25000,0.001084,0.001293,0.019951,0.892574
scaffold_2,5625666,5657328,5640126,25000,0.001005,0.000973,0.011805,0.851957
scaffold_2,5657329,5682992,5670082,25000,0.000682,0.000733,0.013614,0.905634
scaffold_2,5682993,5709073,5695953,25000,0.000791,0.000815,0.01539,0.905293
scaffold_2,5709074,5738779,5724598,25000,0.000638,0.000539,0.012989,0.917294
scaffold_2,5738780,5764455,5751518,25000,0.000728,0.000627,0.017685,0.929661
scaffold_2,5764456,5792835,5777367,25000,0.000589,0.000623,0.016451,0.932266
scaffold_2,5792836,5819770,5806757,25000,0.000969,0.001061,0.010986,0.83798
scaffold_2,5819771,5850290,5836062,25000,0.001095,0.001136,0.010475,0.815403
scaffold_2,5850291,5879832,5865556,25000,0.000909,0.000646,0.009139,0.847377
scaffold_2,5879833,5912846,5897391,25000,0.001268,0.001205,0.013681,0.841186
scaffold_2,5912847,5951032,5931570,25000,0.000486,0.00039,0.008722,0.908787
scaffold_2,5951033,5976714,5963962,25000,0.000713,0.000643,0.010793,0.887067
scaffold_2,5976715,6010613,5994138,25000,0.000818,0.001021,0.015077,0.888244
scaffold_2,6010614,6045315,6028194,25000,0.001088,0.00095,0.016676,0.889208
scaffold_2,6045316,6071362,6058283,25000,0.00114,0.001031,0.011088,0.829034
scaffold_2,6071363,6098112,6084412,25000,0.000944,0.00107,0.012692,0.859335
scaffold_2,6098113,6126264,6111529,25000,0.000827,0.000739,0.008881,0.844749
scaffold_2,6126265,6151910,6138992,25000,0.000467,0.000437,0.009395,0.912425
scaffold_2,6151911,6181700,6165107,25000,0.001111,0.001148,0.011375,0.826786
scaffold_2,6181701,6212232,6197143,25000,0.000515,0.000515,0.010569,0.91078
scaffold_2,6212233,6246780,6229458,25000,0.000874,0.000855,0.004682,0.699244
scaffold_2,6246781,6279387,6262534,25000,0.000854,0.000867,0.004909,0.712382
scaffold_2,6279388,6305227,6292319,25000,0.000521,0.000555,0.011355,0.913663
scaffold_2,6305228,6344160,6320593,25000,0.001072,0.001135,0.006725,0.728366
scaffold_2,6344161,6378510,6362702,25000,0.000719,0.000815,0.004731,0.731119
scaffold_2,6378511,6404560,6391755,25000,0.000918,0.001013,0.007042,0.768174
scaffold_2,6404562,6429869,6417198,25000,0.001043,0.001172,0.013888,0.858602
scaffold_2,6429870,6456893,6443776,25000,0.000959,0.001006,0.010613,0.837659
scaffold_2,6456894,6501088,6487484,25000,0.001712,0.001572,0.004988,0.517525
scaffold_2,6501089,6527640,6514163,25000,0.001678,0.001417,0.008106,0.690488
scaffold_2,6527641,6559613,6542769,25000,0.001284,0.001371,0.008929,0.750847
scaffold_2,6559614,6587280,6574340,25000,0.001313,0.00156,0.006845,0.664673
scaffold_2,6587281,6616279,6602289,25000,0.000527,0.000509,0.011231,0.915302
scaffold_2,6616280,6648871,6630214,25000,0.000551,0.000558,0.012849,0.92105
scaffold_2,6648872,6676139,6662287,25000,0.001052,0.001189,0.00591,0.690174
scaffold_2,6676140,6705111,6691187,25000,0.001075,0.000961,0.010551,0.831369
scaffold_2,6705112,6734068,6720388,25000,0.00098,0.001027,0.009653,0.818307
scaffold_2,6734069,6759749,6746894,25000,0.001339,0.001295,0.014141,0.83677
scaffold_2,6759750,6785935,6772833,25000,0.001302,0.001606,0.00577,0.609689
scaffold_2,6785936,6814244,6800331,25000,0.000815,0.000776,0.009067,0.845531
scaffold_2,6814245,6842548,6829348,25000,0.000862,0.000872,0.013533,0.884922
scaffold_2,6842549,6872071,6857541,25000,0.001666,0.001682,0.015143,0.808963
scaffold_2,6872072,6898828,6885288,25000,0.000818,0.000864,0.012003,0.8748
scaffold_2,6898829,6926993,6913010,25000,0.001111,0.001187,0.017502,0.880171
scaffold_2,6926994,6953725,6940340,25000,0.001253,0.001161,0.013849,0.846497
scaffold_2,6953726,6983557,6969323,25000,0.001629,0.001713,0.015042,0.808133
scaffold_2,6983558,7011854,6996595,25000,0.001,0.001063,0.010684,0.828413
scaffold_2,7011855,7038487,7025634,25000,0.001241,0.001243,0.016694,0.867504
scaffold_2,7038488,7066793,7052012,25000,0.00064,0.000704,0.004247,0.736972
scaffold_2,7066794,7100640,7084566,25000,0.001081,0.000791,0.005024,0.688204
scaffold_2,7100641,7135167,7117913,25000,0.001,0.000931,0.005744,0.721542
scaffold_2,7135168,7164338,7150867,25000,0.001106,0.001034,0.007307,0.75418
scaffold_2,7164339,7190631,7177420,25000,0.001284,0.001179,0.010618,0.797325
scaffold_2,7190632,7217942,7204742,25000,0.000917,0.00085,0.007003,0.784729
